file_name,keywords,count,text_length
text_01398eea606efa2670aad68e999aea19.txt,"三菱,资产,能源,煤矿,三井,天然气,石油,贸易,股权,脱碳",10,932
text_01a708dc522fbe599b22528ac5c5d3c2.txt,"肯尼亚,生物,柴油,投资,医源,麻疯树,日本,生质,生产,制造商",10,815
text_01e9eebb1fb26cf26aa9db6da50950fb.txt,"发电,溢价,制度,电力,太阳能,产生,电源,变动,日本,地热",10,1550
text_02ea2d3e6a9c7fa4d8236735013d600e.txt,"股份,日本,能源,能耗,数字化,电力,办公,建议,制造业,风电",10,1536
text_02efb1d0b140027072c9f271dfb18dbc.txt,"日本,参议院,航空业,都道,年度,电动车,地方,新法,航运业,府县",10,389
text_0373f863c6d5a39261a8fd1ea0a3da11.txt,"日本,发电,联合国,燃煤,气候,气候变化,行动,网络,本页,小泉",10,315
text_03ce0749079aaec6de6e246950b7c7b5.txt,"太阳能,改革,电站,电价,储能,日本,能源,商业模式,研讨会,网络",10,2144
text_03f7bcbb30984b4f4e3be0afd6e43130.txt,"日本,氢能,能源,燃料电池,运输,发电,供应链,商业化,成本,氢气",10,1801
text_0404239a61e00d960ca51417f636d280.txt,"日本,发电,公用事业,太阳能,风力,成本,彭博,福岛,升级,能源",10,1915
text_0541a59dda9e10cdc9d241eeab1841c1.txt,"日本,储能,风电,发电,电力,服务,太阳能,地热能,新疆,电站",10,5854
text_054e73b05792fad717c6ad75437d7a6a.txt,"新能源,峰会,新建,太阳能,核能",5,286
text_056c179dcbd491b2db8674bfe450815a.txt,"生物,燃料,全农,北海道,能源供应",5,190
text_05bfc1221c00e2c05afdd7141fc6cb23.txt,"日本,草案,执政党,新冠,技术,疫情,电动汽车,公私,日本首相,底稿",10,592
text_060b176f700db608d74f70a8aecf4d1c.txt,"太阳能,电力,日本,蓄电,三洋,产地,发电,成本,日语,楼宇",10,1072
text_06f5815365e24533cb6d028741dd975b.txt,"日本,风电,离岸,咨询,油电,混合,评估,高科技,梅森,品诚",10,1010
text_06f824707de78210a8cdc895f89f8c3f.txt,"日本,泰克,天然气,技术,销售,供应商,备忘录,液化,机会,燃料",10,681
text_089672cd8f9adcfea567de535103675e.txt,"信息,工作,调研,国际经贸,脱碳",5,259
text_08d53c175dcac7dca35dbcac0ac851c6.txt,"定价,二氧化碳,排放量,日本,小泉,产业界,环境,观察者,网讯,共同社",10,374
text_08fb2b928bcead4bf3f61e4e367bfd0b.txt,"转型,绿色,数字化",3,30
text_095ba7df61eb20e865a467c6c9e18a14.txt,"补贴,汽车,人民币,新能源,消费者,约合,燃料电池,策划,网讯,混动",10,519
text_09ed24b9ed879161d32ef4a148baeac6.txt,"绿色,转型,日本,汽车,新车,发电,援助,电动汽车,动力车,学界",10,721
text_0afddb72570302b00754c09d301fc164.txt,"日本,补贴,电力,投资,能源,案场,装置,三本,发电,成本",10,2493
text_0baee27ebea9ab52b12b4ee388826f2f.txt,"风力,日本,来源,程序,秋田,洪伟立,区域,法律,外文,发电场",10,356
text_0c3c7df4e3fce23e3888c22387922583.txt,"太阳能,日本,电子,电池,发电,元器件,产业省,型号,产量,原材料",10,1389
text_0e10fb0e219efa1f75023f3d6e1e5616.txt,"日本,投资,电动汽车,绿色,能源,机制,草案,燃油,核能,风电",10,1931
text_0e2f9788f04d720e4f780aa8ce4d4236.txt,"城市,循环,日本,长野县,废弃物,横滨市,富山,京都市,共生,谷区",10,2809
text_0ea9fc0a3feeeaea20a905fa3dd07d4b.txt,"核电站,产业省,实质,发电量,效率,原子能,燃气炉,福岛,火力发电,专家",10,726
text_0f113866b883d3c093116d0f916525b9.txt,"新冠,疫情,日本,大赛,黔江,幼儿,行政,雾凇,通行证,前例",10,520
text_0f5203673e4313548213d528fdbe2a8a.txt,"风电,联系,投资,发电,规则,非盈利,达成协议,证实,身份,朝日新闻",10,442
text_0f9b705cdf9f6f3ec09122ccd142b941.txt,"投资,韩国,能源,日本,融资,煤炭,金融,太阳能,燃煤,越南",10,6223
text_10396e16eac000c5c5cf5875a030428b.txt,"能源,运输,煤炭,用电量,装机,长城汽车,车辆,内河,物资,武汉",10,1553
text_109ad408f8a2ef81afa5f85f51388105.txt,"日本,能源,风力,发电,发电量,日元,巡线,石油,能源行业,微信",10,864
