fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54
text_a641e619195b4255e68bdbd6f3d080a9.txt,a641e619195b4255e68bdbd6f3d080a9,沙特阿拉伯首次新能源招标：700MW风电和光伏项目 电价有望世界最低,https://news.bjx.com.cn/html/20170204/806314.shtml,"沙特阿拉伯首次新能源招标：700MW风电和光伏项目 电价有望世界最低,风电电价,风电项目,风电",沙特阿拉伯首次新能源招标：700MW风电和光伏项目 电价有望世界最低，据彭博社报道，沙特阿拉伯将于9月份启动首次招标建造700MW光伏和风电项目，而电价有望成为世界最低价。投标资格将在2月20日公布，4月17日开标。据悉，欧佩克最大的石油国有意在沙特北部的Al-Jouf地区建造300MW光伏电,风电News,,2017/2/4,2017.0,news.bjx.com.cn,北极星网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_f8200200e2802dca355198b1172d480f.txt,f8200200e2802dca355198b1172d480f,国家能源局沙特推销核电 国内核电企业各自为战,https://www.antpedia.com/news/98/n-366798.html,"能源,合作,中国,可再生能源,核电,天然气,2011年,国务院,标准",随着上两个月与法国和英国在核能等能源领域合作有了新进展之后，中国最近也与沙特阿拉伯在这方面巩固了战略合作。 本报记者从国家能源局官网在12月16日发布的消息获知，11月29日至12月1日，该局局长吴新雄率团访问沙特阿拉伯，会见了沙特石油矿产部部长纳伊米、核能和可再生能源城主席雅玛尼等，就中沙双方进一步巩固和深化能源战略合作，推进油气、核能、光伏领域合作达成,,,2013.12.17,2013.0,www.antpedia.com,分析测试百科网,122,,0.0,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_09ccfde2851865b3fa868dddc14244dd.txt,09ccfde2851865b3fa868dddc14244dd,沙特2030年清洁能源将增加60GW,https://news.solarbe.com/202005/25/325336.html,"沙特2030年清洁能源将增加60GW,光伏价格,光伏制氢,沙特光伏市场",近期，国际石油市场在新冠肺炎疫情冲击下持续受到需求衰退的压力。但与之不同的是，全球可再生能源的份额却实现逆势增长，据国际能源署(IEA)最新数据显示，2020年第一季度，太阳能光伏和风能发电量占比增大到9%，高,能源发展与政策                ,,2020/5/25,2020.0,news.solarbe.com,索比光伏网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_4809b2c73ab77c35404c340a9462ee18.txt,4809b2c73ab77c35404c340a9462ee18,沙特能源部公布1.2GW太阳能光伏项目投标入围名单,https://guangfu.bjx.com.cn/news/20211022/1183168.shtml,"沙特能源部公布1.2GW太阳能光伏项目投标入围名单,光伏招标,光伏发电项目,沙特光伏市场",沙特能源部公布1.2GW太阳能光伏项目投标入围名单，沙特阿拉伯能源部公布了从开发商那里收到的参与该国第三阶段可再生能源项目的投标入围名单。三期包括四个太阳能光伏项目，总装机容量为1.2GW。第三阶段分为两类——A类包括120MWWadiAdDawasir和80MWLayla太阳能项目,电缆网,,2021/10/22,2021.0,news.bjx.com.cn,北极星网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_65962683857e46494bf9cbe0fa630370.txt,65962683857e46494bf9cbe0fa630370,沙特1.2GW光伏组件工厂投产,https://guangfu.bjx.com.cn/news/20211123/1189481.shtml,"沙特1.2GW光伏组件工厂投产,光伏组件,光伏市场,沙特光伏市场",沙特1.2GW光伏组件工厂投产，沙特电力公司BinOmairahHolding位于沙特阿拉伯西北部Tabuk地区首府Tabuk工业区投资总额为7亿里亚尔（合1.869亿美元）的1.2GW太阳能组件装配厂投产。据悉，这家工厂将主要生产M3全电池板、M10半切电池，以及采用1/3切,北极星太阳能光伏网,,2021/11/23,2021.0,news.bjx.com.cn,北极星网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_5a1218a4beb6d41c96d3a6c6ea308ae9.txt,5a1218a4beb6d41c96d3a6c6ea308ae9,沙特将于明年7月起提供太阳能光伏能源服务,https://guangfu.bjx.com.cn/news/20170828/845938.shtml,"沙特将于明年7月起提供太阳能光伏能源服务,太阳能发电,光伏发电,沙特光伏市场",沙特将于明年7月起提供太阳能光伏能源服务，据沙特电力当局透露，沙特电力公司SEC将于2018年中期开始向用户提供太阳能光伏能源服务。沙特电力公司表示，公司已经组织一批专家和技术人员正致力于开展该项目所需的系统和技术设计。自9月17日起，有意向的用户就可,电缆网,,2017/8/28,2017.0,news.bjx.com.cn,北极星网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_beafd2ad6ce6fcc5ff336c66e13f27cc.txt,beafd2ad6ce6fcc5ff336c66e13f27cc,沙特的能源“豪赌”：赌国家未来，还是国际油价？,https://new.qq.com/omn/20211217/20211217A0BS9H00.html,"沙特的能源“豪赌”：赌国家未来，还是国际油价？,能源,国际油价,石油,可再生能源,沙特阿拉伯_财经",关于沙特阿拉伯，在今年十月份有一条重磅新闻，那就是——在当地时间的10月23日，沙特阿拉伯在利雅得召开的一次气候会议上承诺，将在2060年实现净零排放，并将年度碳减排量的目标提高一倍。作为全球最大石……,,,2021/12/18,2021.0,new.qq.com,腾讯网,,,,,zh,沙特,,politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_82aca21f36db1124950bb88db36f96ed.txt,82aca21f36db1124950bb88db36f96ed,沙特能源战略：以石油为主线 建立核电、可再生能源等多元化发展路径,https://www.xianjichina.com/news/details_98868.html,"石油,核电",石油输出国组织（OPEC）的成立赋予了沙特在国际石油市场中更大的话语权，助其跻身世界舞台、获得更高地区和国际影响力。,中国能源报,,2019/1/23,2019.0,www.xianjichina.com,贤集网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_6eae22de3a988a5df9fe7b71d60c34e6.txt,6eae22de3a988a5df9fe7b71d60c34e6,石油大国沙特走上能源转型之路,https://guangfu.bjx.com.cn/news/20170327/816745.shtml,"石油大国沙特走上能源转型之路,可再生能源,太阳能,沙特光伏市场",石油大国沙特走上能源转型之路，近期，沙特政府一系列动向表明，这个石油大国将迅速推进可再生能源计划。该计划的第一阶段包括在塔布克省400兆瓦的风力发电项目、焦夫省300兆瓦的太阳能发电项目。目前还不清楚这些项目是否会分成若干个小项目，但所,中国电力报,,2017/3/27,2017.0,news.bjx.com.cn,北极星网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_fc9450fc0704634ced7151fe92d3479c.txt,fc9450fc0704634ced7151fe92d3479c,阿卜杜拉国王石油研究中心(KAPSARC)：小型核反应堆可以满足沙特阿拉伯的能源需求,https://www.cnnpn.cn/article/18023.html,"沙特阿拉伯,小型核反应堆",据了解，沙特阿拉伯计划在未来25年内建造多达16个核电站，耗资超过800亿美元沙特阿拉伯官员表示：我们正在探索生产能源的方法，以实现可持续发展和保护全球生态系统。虽然目前严重依赖石油和天然气来满足其电力需求，但我们将根据《2030年愿景》的设想发展强大的制造业并扩大其工业基础的计划。与此同时，我们已与法国签署两个新一代核反应堆的研究以及核废料和核安全培训计划。根据官方估计，沙特阿拉伯预计2019年至2030年期间当地电力需求将增...,沙特阿拉伯 小型核反应堆 沙特阿拉伯核电,,2019/12/16,2019.0,www.cnnpn.cn,中国核电网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_9c4ac30fae582d5d61979e38f9622643.txt,9c4ac30fae582d5d61979e38f9622643,文在寅于会晤沙特王储穆罕默 就韩企进入沙特核电市场交换意见,https://www.cnnpn.cn/article/28449.html,"中国核电网,核电行业新闻,中国核电技术,华龙一号,中国核电站,核电项目,核电新闻",正在沙特阿拉伯访问的韩国总统文在寅于18日在利雅得与沙特王储穆罕默德·本·萨勒曼举行会谈，双方就韩企进入沙特核电市场、武器出口等事宜交换意见。,韩国核电 沙特阿拉伯核电,,2022/1/20,2022.0,www.cnnpn.cn,中国核电网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_a6762ffd483a24079164c5fa220c0b13.txt,a6762ffd483a24079164c5fa220c0b13,沙特计划到2030年安装40GW光伏 并向全球招标,https://news.solarbe.com/202002/24/321391.html,"沙特计划到2030年安装40GW光伏 并向全球招标,光伏,可再生能源,招标",虽然沙特阿拉伯是一个以石油出口为主要的经济来源的国家，但近年来，随着石油资源的日趋枯竭以及可再生能源产业的不断发展。出于长远考虑以及自身的地理环境特别适合光伏发电的优势，2017年起，沙特阿拉伯开始推动可,电缆网                ,,2020/2/24,2020.0,news.solarbe.com,索比光伏网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_bae72dcd3fd6d4bcb0d453697d32daef.txt,bae72dcd3fd6d4bcb0d453697d32daef,大手笔 沙特将建设40GW光伏电站,https://news.solarbe.com/202008/25/329563.html,"大手笔 沙特将建设40GW光伏电站,光伏发电,光伏电站,沙特光伏市场",据外媒消息，沙美商业委员会近日表示，到2030年太阳能光伏和光热发电将占沙特电网新增可再生能源总量的77%。为此，目前沙特正在推行一项雄心勃勃的可再生能源战略，计划在2030年前为国家电网增加近60GW清洁能源装机,CSPPLAZA光热发电平台                ,,2020/8/25,2020.0,news.solarbe.com,索比光伏网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_2ed6992c5a6af1488101c915631aba72.txt,2ed6992c5a6af1488101c915631aba72,沙特:计划到2025年可再生能源发电量达到30GW,https://news.solarbe.com/202010/26/331628.html,"沙特:计划到2025年可再生能源发电量达到30GW,太阳能发电,可再生能源,沙特光伏市场",沙特阿拉伯国家电网首席执行官易卜拉欣 贾布10月19日表示，作为世界上最大的原油出口国，沙特阿拉伯希望在未来十年里吸引超过200亿美元的可再生能源投资，以减少发电时消耗的原油用于出口。贾布是在在西门子能源周虚,中国石化新闻网                ,,2020/10/26,2020.0,news.solarbe.com,索比光伏网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_ffc15969ab4096c158a9b49b983d8e80.txt,ffc15969ab4096c158a9b49b983d8e80,华为拿下全球最大储能项目 助力沙特打造全球清洁能源和绿色经济中心,https://www.chinairn.com/news/20211019/134045330.shtml,"储能,华为拿下全球最大储能项目",华为拿下全球最大储能项目据华为智能光伏公众号消息，日前2021全球数字能源峰会在迪拜召开，日前，在迪拜召开的2021全球数字能源峰会上，华为数字能源技术有限公司与山东电力建设第三工程有限公司成功签约沙特红海新...,,,,,www.chinairn.com,中研网,1494,,99.0,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_c9471cc3913c1c2e0954092089875f38.txt,c9471cc3913c1c2e0954092089875f38,沙特欲斥5000亿美元在沙漠造新城 法媒：疯狂的计划,http://mil.news.sina.com.cn/2017-10-29/doc-ifynfrfn0083437.shtml,新城利雅得能源,沙特欲斥5000亿美元在沙漠造新城 法媒：疯狂的计划,参考消息,,2017年10月28日,2017.0,sina.com.cn,新浪军事,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_01e107763edf4249c4c858a70fe4348f.txt,01e107763edf4249c4c858a70fe4348f,金投外汇 > 外汇风向标 > 正文,http://forex.cngold.org/fxb/c5163464.htm,,沙特阿拉伯王储穆罕默德·本·萨尔曼承诺将重返“更温和的伊斯兰”，将消灭极端主义的残余势力。,,,2017/10/26,2017.0,cngold.org,金投网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_b295020b749f2f68d365b22a6d8a4b68.txt,b295020b749f2f68d365b22a6d8a4b68,慢工出细活--沙特欲建世界首座零碳排放海水淡化厂,https://www.xianjichina.com/news/details_62937.html,零碳排放海水淡化厂,沙特阿拉伯是石油生产大国，日产原油1000万桶。这其中的1/4（280万桶）都用于国家的能源需求，而由于国家严重缺水，海水淡化厂的能耗需要占用其中的150万桶。有预测成，按这样的速度，到2021年沙特可能会因此变成石油进口国。为此沙特政府, IWA国际水协会,,2018/2/6,2018.0,www.xianjichina.com,贤集网,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_518bd9325af7de0f5ea3194e19a444c6.txt,518bd9325af7de0f5ea3194e19a444c6,沙特未来几十年欲100%使用清洁能源---国家能源局,http://www.nea.gov.cn/2012-10/31/c_131942139.htm,,国家能源网,,,2012/10/31,2012.0,www.nea.gov.cn,国家能源局,,,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_118965fddba43cb3756940c26fcaf9ef.txt,118965fddba43cb3756940c26fcaf9ef,沙特能源部长：2030年全球石油产量或下降三成 空头将体验地狱般痛苦,https://finance.sina.com.cn/money/future/fmnews/2021-12-14/doc-ikyakumx4086614.shtml,沙特能源部长：2030年全球石油产量或下降三成 空头将体验地狱般痛苦,下载新浪财经APP，查看更多资讯和大V观点财联社（上海，编辑潇湘）讯，沙特能源部长阿卜杜勒阿齐兹·本·萨勒曼（AbdulazizbinSalman）周一在利雅得接受采访时表示，由于化石燃料投资减少，到2030年全球石油产量将下降30%。阿卜,,财联社,2021/12/14,2021.0,finance.sina.com.cn,新浪财经,,35,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_420c74e5b1d71a6406827f19d41bdcf8.txt,420c74e5b1d71a6406827f19d41bdcf8,能源革命之低碳软实力：沙特和阿联酋希望击败欧洲成为世界最大的氢燃料生产国,https://www.sohu.com/a/512349148_120946572,"能源,生产国,欧洲,革命,燃料,绿色,沙特,世界,低碳,氢气,消息资讯,阿联酋,软实力,低碳,氢气,阿曼",在2021年11月份举行的COP26气候峰会上，阿联酋披露了其通过“氢领导路线图”在2030年前在全球低碳氢气市场中占据25%份额的目标。 在2021年11月，当地官员宣布，阿曼希望到2040年前建立一个以…,,邓正红软实力,2021/12/28,2021.0,www.sohu.com,搜狐,1340,0,0.0,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_59392be2325066f5eafc294237a253a4.txt,59392be2325066f5eafc294237a253a4,2.7GW光热发电！沙特发布58.7GW可再生能源规划2030,https://www.sohu.com/a/288210303_734062,新能源  ,到2030年，可再生能能源目标设定为58.7GW，其中包括40GW光伏、16GW风电、2.7GW光热发电装机。,,CSPFocus光热发电聚焦,2019/1/11,2019.0,www.sohu.com,搜狐,112,0,,,zh,沙特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
